disk,cpu_id,sequence_number,timestamp,process_id,action,operation,sector_number,request_size,process_name
"8,16",1,83,0.683527287,2326,D,R,4460152,256,[java]
"8,16",1,84,0.693899703,0,C,R,4460152,256,[0]
"8,16",1,88,0.69448846,2326,I,R,3810904,256,[java]
"8,16",1,89,0.694492469,2326,D,R,3810904,256,[java]
"8,16",1,91,0.700242473,0,C,R,3810904,256,[0]
"8,16",1,95,0.700308332,2326,I,R,3811160,256,[java]
"8,16",1,96,0.700311799,2326,D,R,3811160,256,[java]
"8,16",1,101,0.700383694,2326,I,R,3811416,256,[java]
"8,16",1,103,0.700386422,2326,D,R,3811416,256,[java]
"8,16",1,104,0.701337902,0,C,R,3811160,256,[0]
"8,16",1,105,0.702272489,2253,C,R,3811416,256,[0]
"8,16",2,284,0.73933628,2325,I,R,3131816,256,[java]
"8,16",2,286,0.748518625,0,C,R,3131816,256,[0]
"8,16",2,290,0.748760413,2325,I,R,3164496,256,[java]
"8,16",2,291,0.748764103,2325,D,R,3164496,256,[java]
"8,16",2,293,0.756298792,0,C,R,3164496,256,[0]
"8,16",2,297,0.75634359,2325,I,R,3164752,256,[java]
"8,16",2,298,0.756346661,2325,D,R,3164752,256,[java]
"8,16",2,303,0.75641198,2325,I,R,3165008,256,[java]
"8,16",2,305,0.756414337,2325,D,R,3165008,256,[java]
"8,16",2,306,0.758671629,0,C,R,3164752,256,[0]
"8,16",2,307,0.75969686,2693,C,R,3165008,256,[0]
"8,16",0,57,0.743373231,208,D,R,3131816,256,[kworker/0:1H]
"8,16",1,109,0.761974621,2325,I,R,893096,256,[java]
"8,16",1,110,0.761980394,2325,D,R,893096,256,[java]
"8,16",1,112,0.771772081,0,C,R,893096,256,[0]
"8,16",1,116,0.771897334,2325,I,R,1028872,256,[java]
"8,16",1,117,0.771900746,2325,D,R,1028872,256,[java]
"8,16",1,119,0.783965025,0,C,R,1028872,256,[0]
"8,16",1,123,0.784023047,2325,I,R,1029128,256,[java]
"8,16",1,124,0.784026165,2325,D,R,1029128,256,[java]
"8,16",1,129,0.784060435,2325,I,R,1029384,256,[java]
"8,16",1,131,0.784063022,2325,D,R,1029384,256,[java]
"8,16",1,132,0.78501771,0,C,R,1029128,256,[0]
"8,16",3,134,0.734311084,0,C,R,3838568,256,[0]
"8,16",3,138,0.734370932,2327,I,R,3838824,256,[java]
"8,16",3,139,0.73437405,2327,D,R,3838824,256,[java]
"8,16",3,141,0.735290317,0,C,R,3838824,256,[0]
"8,16",1,133,0.785997506,2253,C,R,1029384,256,[0]
"8,16",1,137,0.788688688,2325,I,R,2811768,256,[java]
"8,16",1,138,0.78869426,2325,D,R,2811768,256,[java]
"8,16",1,140,0.799968525,0,C,R,2811768,256,[0]
"8,16",1,144,0.800127893,2325,I,R,3508472,8,[java]
"8,16",1,146,0.800136837,210,D,R,3508472,8,[kworker/1:1H]
"8,16",1,147,0.800392123,0,C,R,3508472,8,[0]
"8,16",1,151,0.80042863,2325,I,R,2555832,256,[java]
"8,16",1,152,0.800431769,2325,D,R,2555832,256,[java]
"8,16",1,154,0.806239045,0,C,R,2555832,256,[0]
"8,16",1,158,0.806320113,2325,I,R,2556088,256,[java]
"8,16",1,159,0.806323782,2325,D,R,2556088,256,[java]
"8,16",1,164,0.806376131,2325,I,R,3508480,8,[java]
"8,16",1,166,0.806382415,210,D,R,3508480,8,[kworker/1:1H]
"8,16",1,167,0.80657086,0,C,R,3508480,8,[0]
"8,16",1,171,0.806599198,2325,I,R,2556344,256,[java]
"8,16",1,173,0.806617788,2325,D,R,2556344,256,[java]
"8,16",1,174,0.807402079,0,C,R,2556088,256,[0]
"8,16",1,175,0.808394451,0,C,R,2556344,256,[0]
"8,16",1,179,0.811096746,2325,I,R,4464528,256,[java]
"8,16",1,180,0.811102748,2325,D,R,4464528,256,[java]
"8,16",1,182,0.823367317,0,C,R,4464528,256,[0]
"8,16",1,186,0.823566643,2325,I,R,3965576,256,[java]
"8,16",1,187,0.823571473,2325,D,R,3965576,256,[java]
"8,16",1,189,0.833707836,0,C,R,3965576,256,[0]
"8,16",1,193,0.833785101,2325,I,R,3965832,256,[java]
"8,16",1,194,0.833788744,2325,D,R,3965832,256,[java]
"8,16",1,199,0.833845724,2325,I,R,3966088,256,[java]
"8,16",1,201,0.833848358,2325,D,R,3966088,256,[java]
"8,16",1,202,0.834686507,0,C,R,3965832,256,[0]
"8,16",2,311,0.866218098,2325,I,R,4468000,256,[java]
"8,16",2,313,0.882382395,2251,C,R,4468000,256,[0]
"8,16",1,203,0.835843254,0,C,R,3966088,256,[0]
"8,16",0,61,0.846110777,2326,I,R,4458616,256,[java]
"8,16",0,63,0.846118848,2326,D,R,4458616,256,[java]
"8,16",0,64,0.852686198,0,C,R,4458616,256,[0]
"8,16",0,68,0.852953438,2326,I,R,3756472,256,[java]
"8,16",0,69,0.852957958,2326,D,R,3756472,256,[java]
"8,16",0,71,0.86082029,0,C,R,3756472,256,[0]
"8,16",0,75,0.860899218,2326,I,R,3756728,256,[java]
"8,16",0,76,0.860903205,2326,D,R,3756728,256,[java]
"8,16",0,81,0.860960291,2326,I,R,3756984,256,[java]
"8,16",0,83,0.860962926,2326,D,R,3756984,256,[java]
"8,16",0,84,0.863073765,0,C,R,3756728,256,[0]
"8,16",0,85,0.864168849,0,C,R,3756984,256,[0]
"8,16",0,86,0.872517333,208,D,R,4468000,256,[kworker/0:1H]
"8,16",2,317,0.882655657,2325,I,R,4086872,256,[java]
"8,16",2,318,0.882659801,2325,D,R,4086872,256,[java]
"8,16",2,320,0.888931561,2251,C,R,4086872,256,[0]
"8,16",2,324,0.889034117,2325,I,R,4087128,256,[java]
"8,16",2,325,0.889037608,2325,D,R,4087128,256,[java]
"8,16",2,330,0.889143798,2325,I,R,4087384,256,[java]
"8,16",2,332,0.889146291,2325,D,R,4087384,256,[java]
"8,16",2,333,0.890004107,2251,C,R,4087128,256,[0]
"8,16",2,334,0.891143591,2693,C,R,4087384,256,[0]
"8,16",2,335,0.899170563,234,D,R,4457400,256,[kworker/2:1H]
"8,16",0,90,0.897079226,2326,I,R,4457400,256,[java]
"8,16",0,92,0.905784282,0,C,R,4457400,256,[0]
"8,16",0,96,0.905967961,2326,I,R,3713592,256,[java]
"8,16",0,97,0.90597189,2326,D,R,3713592,256,[java]
"8,16",0,99,0.920445559,0,C,R,3713592,256,[0]
"8,16",0,103,0.920494407,2326,I,R,3713848,256,[java]
"8,16",0,104,0.920497656,2326,D,R,3713848,256,[java]
"8,16",0,109,0.920531865,2326,I,R,3714104,256,[java]
"8,16",0,111,0.92053439,2326,D,R,3714104,256,[java]
"8,16",0,112,0.92153408,0,C,R,3713848,256,[0]
"8,16",0,113,0.922588912,0,C,R,3714104,256,[0]
"8,16",0,117,0.930017576,2325,I,R,4467440,256,[java]
"8,16",0,119,0.930810858,208,D,R,4467440,256,[kworker/0:1H]
"8,16",0,120,0.931701346,0,C,R,4467440,256,[0]
"8,16",0,124,0.931866473,2325,I,R,4067840,256,[java]
"8,16",0,125,0.931869769,2325,D,R,4067840,256,[java]
"8,16",0,127,0.937958374,2657,C,R,4067840,256,[0]
"8,16",0,131,0.938159807,2325,I,R,4068096,256,[java]
"8,16",0,132,0.938162817,2325,D,R,4068096,256,[java]
"8,16",0,137,0.938231995,2325,I,R,4068352,256,[java]
"8,16",0,139,0.938234592,2325,D,R,4068352,256,[java]
"8,16",0,140,0.939124465,0,C,R,4068096,256,[0]
"8,16",0,141,0.941346302,0,C,R,4068352,256,[0]
"8,16",0,145,0.943665612,2326,I,R,3506736,8,[java]
"8,16",0,147,0.9494209,208,D,R,3506736,8,[kworker/0:1H]
"8,16",0,148,0.95460551,0,C,R,3506736,8,[0]
"8,16",0,154,0.954677794,2326,I,R,3575560,248,[java]
"8,16",0,155,0.954699868,2326,D,R,3575560,248,[java]
"8,16",0,156,0.954712827,2326,I,R,4481024,8,[java]
"8,16",0,158,0.954715314,2326,D,R,4481024,8,[java]
"8,16",0,159,0.962339821,0,C,R,3575560,248,[0]
"8,16",0,163,0.962476165,2326,I,R,4741488,256,[java]
"8,16",0,165,0.96247936,2326,D,R,4741488,256,[java]
"8,16",0,166,0.970867417,0,C,R,4481024,8,[0]
"8,16",0,167,0.980837727,0,C,R,4741488,256,[0]
"8,16",0,171,0.980938135,2326,I,R,4741744,256,[java]
"8,16",0,172,0.980941443,2326,D,R,4741744,256,[java]
"8,16",0,177,0.981011888,2326,I,R,4742000,256,[java]
"8,16",0,179,0.981014462,2326,D,R,4742000,256,[java]
"8,16",0,180,0.981920131,0,C,R,4741744,256,[0]
"8,16",0,181,0.982898858,0,C,R,4742000,256,[0]
"8,16",0,185,0.98519909,2325,I,R,3964056,256,[java]
"8,16",2,339,1.019770665,2325,I,R,4050968,256,[java]
"8,16",2,340,1.019774554,2325,D,R,4050968,256,[java]
"8,16",2,342,1.031881957,0,C,R,4050968,256,[0]
"8,16",2,346,1.03194551,2325,I,R,4051224,256,[java]
"8,16",2,347,1.031948646,2325,D,R,4051224,256,[java]
"8,16",2,352,1.032045552,2325,I,R,4051480,256,[java]
"8,16",2,354,1.032069856,2325,D,R,4051480,256,[java]
"8,16",2,355,1.032899989,0,C,R,4051224,256,[0]
"8,16",2,356,1.033952011,2252,C,R,4051480,256,[0]
"8,16",0,187,0.991052585,208,D,R,3964056,256,[kworker/0:1H]
"8,16",0,188,1.001048415,0,C,R,3964056,256,[0]
"8,16",0,192,1.00116866,2325,I,R,3964312,256,[java]
"8,16",0,193,1.001171905,2325,D,R,3964312,256,[java]
"8,16",0,195,1.002133523,0,C,R,3964312,256,[0]
"8,16",1,207,1.008339206,2325,I,R,4466952,256,[java]
"8,16",1,208,1.008346876,2325,D,R,4466952,256,[java]
"8,16",1,210,1.019643162,0,C,R,4466952,256,[0]
"8,16",2,360,1.037376545,2325,I,R,3134608,256,[java]
"8,16",2,361,1.037381893,2325,D,R,3134608,256,[java]
"8,16",2,363,1.045139111,0,C,R,3134608,256,[0]
"8,16",2,367,1.045249787,2325,I,R,3262792,256,[java]
"8,16",2,368,1.045253081,2325,D,R,3262792,256,[java]
"8,16",2,370,1.051050528,0,C,R,3262792,256,[0]
"8,16",2,374,1.051096512,2325,I,R,3263048,256,[java]
"8,16",2,375,1.051099512,2325,D,R,3263048,256,[java]
"8,16",2,380,1.051150455,2325,I,R,3263304,256,[java]
"8,16",2,382,1.051153013,2325,D,R,3263304,256,[java]
"8,16",2,383,1.052133955,0,C,R,3263048,256,[0]
"8,16",2,384,1.053300138,0,C,R,3263304,256,[0]
"8,16",1,214,1.056675944,2325,I,R,3572288,256,[java]
"8,16",1,215,1.0566814,2325,D,R,3572288,256,[java]
"8,16",1,217,1.062554418,0,C,R,3572288,256,[0]
"8,16",1,221,1.062663907,2325,I,R,3506760,8,[java]
"8,16",1,223,1.062671224,210,D,R,3506760,8,[kworker/1:1H]
"8,16",1,224,1.063158518,0,C,R,3506760,8,[0]
"8,16",1,228,1.063185758,2325,I,R,4498840,256,[java]
"8,16",1,229,1.063188817,2325,D,R,4498840,256,[java]
"8,16",1,231,1.067981744,0,C,R,4498840,256,[0]
"8,16",1,235,1.068034851,2325,I,R,4499096,256,[java]
"8,16",1,236,1.068037958,2325,D,R,4499096,256,[java]
"8,16",1,241,1.068070842,2325,I,R,4499352,256,[java]
"8,16",1,243,1.068073484,2325,D,R,4499352,256,[java]
"8,16",1,244,1.06908865,0,C,R,4499096,256,[0]
