disk,cpu_id,sequence_number,timestamp,process_id,action,operation,sector_number,request_size,process_name
"8,16",2,53,6.607038577,0,C,R,2686456,1992,[0]
"8,16",2,63,6.607668486,2752,I,RM,133344,128,[java]
"8,16",2,64,6.607673111,2752,D,RM,133344,128,[java]
"8,16",2,66,6.607927123,0,C,RM,133344,128,[0]
"8,16",2,72,6.608060426,2752,I,R,4218560,2096,[java]
"8,16",2,73,6.608063674,2752,D,R,4218560,2096,[java]
"8,16",2,79,6.608391876,2752,I,R,4220656,2000,[java]
"8,16",2,81,6.608394479,2752,D,R,4220656,2000,[java]
"8,16",2,84,6.608408806,2752,I,R,4222656,2096,[java]
"8,16",2,86,6.608411014,2752,D,R,4222656,2096,[java]
"8,16",2,88,6.608439082,2752,I,R,4224752,2000,[java]
"8,16",2,90,6.608441214,2752,D,R,4224752,2000,[java]
"8,16",2,91,6.630575572,0,C,R,4218560,2096,[0]
"8,16",2,92,6.639984963,0,C,R,4220656,2000,[0]
"8,16",2,93,6.650109205,0,C,R,4222656,2096,[0]
"8,16",2,94,6.65990545,0,C,R,4224752,2000,[0]
"8,16",0,192,6.666649536,2753,I,R,2688448,1560,[java]
"8,16",0,193,6.666661898,2753,D,R,2688448,1560,[java]
"8,16",0,195,6.681483007,0,C,R,2688448,1560,[0]
"8,16",0,205,6.682173264,2753,I,RM,133504,128,[java]
"8,16",0,206,6.682178527,2753,D,RM,133504,128,[java]
"8,16",0,208,6.682431202,0,C,RM,133504,128,[0]
"8,16",0,214,6.68262192,2753,I,R,4368824,2080,[java]
"8,16",0,215,6.682624973,2753,D,R,4368824,2080,[java]
"8,16",0,221,6.68300779,2753,I,R,4370904,2016,[java]
"8,16",0,223,6.683010684,2753,D,R,4370904,2016,[java]
"8,16",0,226,6.683057601,2753,I,R,4372920,2080,[java]
"8,16",0,228,6.683059834,2753,D,R,4372920,2080,[java]
"8,16",0,230,6.683070179,2753,I,R,4375000,2016,[java]
"8,16",0,232,6.68307228,2753,D,R,4375000,2016,[java]
"8,16",0,233,6.701665168,0,C,R,4368824,2080,[0]
"8,16",0,234,6.711382669,0,C,R,4370904,2016,[0]
"8,16",0,235,6.721281203,0,C,R,4372920,2080,[0]
"8,16",0,236,6.73296955,0,C,R,4375000,2016,[0]
"8,16",3,223,6.741181185,2753,I,RM,107392,32,[java]
"8,16",3,224,6.741186891,2753,D,RM,107392,32,[java]
"8,16",3,226,6.752574431,0,C,RM,107392,32,[0]
"8,16",3,234,6.752733451,2753,I,RM,122752,64,[java]
"8,16",3,235,6.75273788,2753,D,RM,122752,64,[java]
"8,16",3,236,6.752755792,2753,I,RM,122848,32,[java]
"8,16",3,238,6.752763176,212,D,RM,122848,32,[kworker/3:1H]
"8,16",3,239,6.761793271,0,C,RM,122752,64,[0]
"8,16",3,240,6.763147014,0,C,RM,122848,32,[0]
"8,16",3,247,6.763379905,2753,I,R,1783584,1912,[java]
"8,16",3,248,6.763384113,2753,D,R,1783584,1912,[java]
"8,16",3,252,6.763404488,2753,I,R,1785496,2176,[java]
