disk,cpu_id,sequence_number,timestamp,process_id,action,operation,sector_number,request_size,process_name
"8,16",2,500,1.174535381,0,C,R,1492600,1840,[0]
"8,16",2,501,1.1866605,0,C,R,1494440,2192,[0]
"8,16",2,502,1.195404533,0,C,R,1496632,1904,[0]
"8,16",2,512,1.199185357,2514,I,RM,122304,32,[java]
"8,16",2,513,1.199195222,2514,D,RM,122304,32,[java]
"8,16",2,514,1.199216325,2514,I,RM,122368,96,[java]
"8,16",2,516,1.1992456,215,D,RM,122368,96,[kworker/2:1H]
"8,16",2,517,1.199798442,0,C,RM,122304,32,[0]
"8,16",2,518,1.19987052,0,C,RM,122368,96,[0]
"8,16",2,524,1.199945932,2514,I,R,3478352,2064,[java]
"8,16",2,525,1.199949259,2514,D,R,3478352,2064,[java]
"8,16",2,531,1.200200479,2514,I,R,3480416,2032,[java]
"8,16",2,533,1.200203072,2514,D,R,3480416,2032,[java]
"8,16",2,536,1.200217247,2514,I,R,3482448,2128,[java]
"8,16",2,538,1.200234734,2514,D,R,3482448,2128,[java]
"8,16",2,540,1.200243151,2514,I,R,3484576,1968,[java]
"8,16",2,542,1.200266092,2514,D,R,3484576,1968,[java]
"8,16",2,543,1.219527917,0,C,R,3478352,2064,[0]
"8,16",2,544,1.228644701,0,C,R,3480416,2032,[0]
"8,16",2,545,1.239312158,0,C,R,3482448,2128,[0]
"8,16",2,546,1.248826246,0,C,R,3484576,1968,[0]
"8,16",0,6,1.252017026,2514,I,R,721248,2176,[java]
"8,16",0,7,1.252022235,2514,D,R,721248,2176,[java]
"8,16",0,12,1.252242334,2514,I,R,723424,1920,[java]
"8,16",0,14,1.252260517,2514,D,R,723424,1920,[java]
"8,16",0,16,1.252271684,2514,I,R,725344,2136,[java]
"8,16",0,18,1.252294462,2514,D,R,725344,2136,[java]
"8,16",0,19,1.268287953,0,C,R,721248,2176,[0]
"8,16",0,20,1.277140128,0,C,R,723424,1920,[0]
"8,16",0,32,1.278177198,2514,I,RM,72832,160,[java]
"8,16",0,34,1.278186731,229,D,RM,72832,160,[kworker/0:1H]
"8,16",0,35,1.287929179,0,C,R,725344,2136,[0]
"8,16",0,36,1.295147195,0,C,RM,72832,160,[0]
"8,16",0,42,1.29537656,2514,I,R,2389720,2072,[java]
"8,16",0,43,1.295380078,2514,D,R,2389720,2072,[java]
"8,16",0,49,1.2956916,2514,I,R,2391792,2024,[java]
"8,16",0,51,1.295694204,2514,D,R,2391792,2024,[java]
"8,16",0,54,1.295708366,2514,I,R,2393816,2136,[java]
"8,16",0,56,1.295710561,2514,D,R,2393816,2136,[java]
"8,16",0,58,1.295719324,2514,I,R,2395952,1960,[java]
"8,16",0,60,1.295721401,2514,D,R,2395952,1960,[java]
"8,16",0,61,1.312261973,0,C,R,2389720,2072,[0]
"8,16",0,62,1.321723563,0,C,R,2391792,2024,[0]
"8,16",0,63,1.332139306,0,C,R,2393816,2136,[0]
"8,16",0,64,1.341728889,0,C,R,2395952,1960,[0]
"8,16",2,552,1.352713761,2514,I,R,3600736,2080,[java]
